,averagerating,numvotes,title,genres,Sport,Fantasy,Mystery,War,Biography,Drama,Comedy,History,Crime,Horror,Family,Adventure,Romance,Documentary,Sci-Fi,Action,Thriller,Music,Animation,year,dom_gross,for_gross,world_gross
665,5.4,360,Chic!,"Comedy,Drama",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2015,5600.0,,
666,8.1,43020,Mommy,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,3500000.0,,
667,5.1,5750,Dishoom,"Action,Adventure,Comedy",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2016,813000.0,,
668,6.6,237720,Kong: Skull Island,"Action,Adventure,Fantasy",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2017,168100000.0,398600000.0,566700000.0
669,6.8,4309,Mountains May Depart,"Drama,Romance",False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2016,82900.0,,
670,7.8,3114,Ode to My Father,"Drama,War",False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,2300000.0,,
671,5.2,194,Darkness,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2004,22163442.0,12245764.0,34409206.0
672,7.0,91736,Swiss Army Man,"Adventure,Comedy,Drama",False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,2016,4200000.0,,
673,7.4,38095,Toni Erdmann,"Comedy,Drama",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2016,1500000.0,,
674,4.9,36,The Reaping,"Comedy,Horror,Thriller",False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,2007,25126214.0,37100000.0,62226214.0
675,6.7,18051,Shin Godzilla,"Action,Adventure,Drama",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2016,1900000.0,76000000.0,77900000.0
676,6.2,89628,Why Him?,Comedy,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2016,60300000.0,57800000.0,118100000.0
677,8.0,7105,Boruto: Naruto the Movie,"Action,Adventure,Animation",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,2015,920000.0,,
678,6.8,78764,Collateral Beauty,"Drama,Romance",False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2016,31000000.0,57500000.0,88500000.0
679,6.6,613,The Son of Joseph,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2016,30600.0,,
680,7.8,6069,In This Corner of the World,"Animation,Drama,History",False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,2017,172000.0,,
681,7.2,10027,Te3n,"Drama,Mystery,Thriller",False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2016,332000.0,,
682,6.5,42932,Batman: The Killing Joke,"Action,Animation,Crime",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2016,3800000.0,,
683,6.6,345,The Advocate: A Missing Body,"Crime,Mystery",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2015,50200.0,,
684,7.6,9030,Weiner,Documentary,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2016,1700000.0,,
685,7.7,18420,Neerja,"Biography,Drama,Thriller",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2016,1600000.0,16000000.0,17600000.0
686,4.4,18,Panic Room,"Action,Drama,Mystery",False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,2002,95308367.0,101000000.0,196308367.0
687,6.7,335,Remember You,"Drama,Mystery,Romance",False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2016,14800.0,,
688,7.3,308112,The Shape of Water,"Adventure,Drama,Fantasy",False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,2017,63900000.0,131400000.0,195300000.0
689,7.5,109448,Train to Busan,"Action,Horror,Thriller",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,2016,2100000.0,85400000.0,87500000.0
690,6.6,16579,Marrowbone,"Drama,Horror,Thriller",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,2018,1400.0,12300000.0,12301400.0
691,4.9,6805,Proud Mary,"Action,Crime,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,2018,20900000.0,876000.0,21776000.0
692,6.6,133355,Puss in Boots,"Action,Adventure,Animation",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,2011,149300000.0,405700000.0,555000000.0
693,6.3,111422,"Hail, Caesar!","Comedy,Drama,Music",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,2016,30500000.0,33100000.0,63600000.0
694,6.9,93164,Extremely Loud & Incredibly Close,"Adventure,Drama,Mystery",False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,2011,31800000.0,23400000.0,55200000.0
695,7.4,75331,Eddie the Eagle,"Biography,Comedy,Drama",False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2016,15800000.0,30400000.0,46200000.0
696,6.9,45135,Free State of Jones,"Action,Biography,Drama",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,2016,20800000.0,4200000.0,25000000.0
697,5.8,16318,2:22,Thriller,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2017,400.0,,
698,5.3,15531,Jai Ho,"Action,Drama",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,2014,1300000.0,,
699,6.5,86125,Leap Year,"Comedy,Romance",False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2010,25900000.0,6700000.0,32600000.0
700,6.4,161653,Get Him to the Greek,"Adventure,Comedy,Music",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2010,61000000.0,30300000.0,91300000.0
701,6.9,61046,The Debt,"Drama,Thriller",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2011,31200000.0,14500000.0,45700000.0
702,5.1,201,Daylight,"Crime,Horror,Thriller",False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,1996,32908290.0,126000000.0,158908290.0
703,6.4,7644,Jack Goes Boating,"Drama,Romance",False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2010,542000.0,77600.0,619600.0
704,7.1,330125,Easy A,"Comedy,Drama,Romance",False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,2010,58400000.0,16600000.0,75000000.0
705,6.6,44728,Last Night,"Drama,Romance",False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2011,99000.0,7600000.0,7699000.0
706,5.6,45815,The Last Exorcism,"Drama,Horror,Thriller",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,2010,41000000.0,26700000.0,67700000.0
707,7.0,514,The Apostle,"Animation,Horror",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1997,20733485.0,544285.0,21277770.0
708,5.1,4729,When the Bough Breaks,"Crime,Drama,Horror",False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,2016,29700000.0,911000.0,30611000.0
709,5.3,7312,Wolves,"Action,Fantasy,Horror",False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2014,12100.0,,
710,7.1,51188,Perfect Sense,"Drama,Romance,Sci-Fi",False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,2012,3000.0,,
711,7.1,93591,Filth,"Comedy,Crime,Drama",False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,2014,34400.0,8300000.0,8334400.0
712,6.8,249501,Bridesmaids,"Comedy,Romance",False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2011,169100000.0,119300000.0,288400000.0
713,5.8,5533,Anjaana Anjaani,"Comedy,Drama,Musical",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,2010,855000.0,761000.0,1616000.0
714,5.7,27389,Playing for Keeps,"Comedy,Romance,Sport",True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2012,13100000.0,,
715,6.9,483,Wetlands,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,59500.0,10500000.0,10559500.0
716,4.2,33522,The Devil Inside,Horror,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2012,53300000.0,48500000.0,101800000.0
717,4.9,222,Kedi,Action,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2017,2800000.0,,
718,7.0,6105,How I Ended This Summer,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,8700.0,614000.0,622700.0
719,5.9,3633,Effie Gray,"Biography,Drama,Romance",False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2015,353000.0,,
720,6.1,87254,30 Minutes or Less,"Action,Comedy,Crime",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,2011,37100000.0,3500000.0,40600000.0
721,7.0,17586,Courageous,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,34500000.0,,
722,6.7,177782,Project X,Comedy,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,54700000.0,48000000.0,102700000.0
723,3.4,43984,Vampires Suck,Comedy,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010,36700000.0,43900000.0,80600000.0
724,6.3,36491,Deadfall,"Crime,Drama,Thriller",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,2012,66351.0,1607284.0,1673635.0
725,7.7,69559,Detachment,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,72700.0,,
726,7.1,239264,Snowpiercer,"Action,Drama,Sci-Fi",False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2014,4600000.0,82200000.0,86800000.0
727,6.3,60369,Triple 9,"Crime,Thriller",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2016,12600000.0,10500000.0,23100000.0
728,6.2,2727,Midnight's Children,Drama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2013,190000.0,,
729,6.3,64684,Before I Go to Sleep,"Drama,Horror,Mystery",False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2014,3242457.0,16321122.0,19563579.0
730,7.1,53805,A Dog's Purpose,"Adventure,Comedy,Drama",False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,2017,64500000.0,140500000.0,205000000.0
731,6.2,118862,This Is 40,"Comedy,Romance",False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2012,67500000.0,20500000.0,88000000.0
732,6.1,22179,She's Funny That Way,"Comedy,Drama",False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,2015,112000.0,,
733,6.2,11465,Shadow Dancer,"Drama,Thriller",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2013,101000.0,319000.0,420000.0
734,4.6,62,The Last King,"Action,Drama,History",False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,2016,8900.0,,
735,6.3,255,I Am Eleven,"Biography,Documentary",False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2014,310000.0,,
736,5.0,6657,Action Point,Comedy,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2018,5059608.0,44067.0,5103675.0
737,6.9,1635,A Ciambra,"Crime,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2018,41900.0,,
738,6.5,188,The King's Case Note,"Comedy,Mystery",False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2017,91000.0,,
739,3.9,12230,Singularity,"Action,Adventure,Drama",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2017,4200.0,,
740,5.4,81327,Piranha 3D,"Comedy,Horror",False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2010,25000000.0,58200000.0,83200000.0
741,6.8,156266,The Tree of Life,"Drama,Fantasy",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,13300000.0,41000000.0,54300000.0
742,6.2,15037,Tulip Fever,"Drama,History,Romance",False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2017,2500000.0,5900000.0,8400000.0
743,6.3,72858,Goosebumps,"Adventure,Comedy,Family",False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,2015,80100000.0,70100000.0,150200000.0
744,5.5,252281,Green Lantern,"Action,Adventure,Sci-Fi",False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,2011,116600000.0,103300000.0,219900000.0
745,6.4,50279,Death Wish,"Action,Crime,Drama",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,2018,34017028.0,14558937.0,48575965.0
